case_id,case_type,complexity_score,evidence_count,witness_count,lawyer_count,adjournment_history,judge_id,court_id,filing_date,priority_level,estimated_duration,adjourned_today
C2324,criminal,3,14,0,2,2,J15,CR3,2018,medium,43,yes
C2325,civil,3,19,0,1,0,J1,CR1,2018,high,33,no
C2326,criminal,4,34,2,3,2,J16,CR8,2020,medium,71,no
C2327,commercial,10,86,4,3,6,J9,CR9,2023,high,179,yes
C2328,commercial,5,42,1,3,3,J18,CR3,2022,medium,84,no
C2329,criminal,1,14,0,3,0,J19,CR7,2023,medium,30,no
C2330,commercial,3,27,0,3,0,J18,CR5,2022,low,37,no
C2331,criminal,6,51,3,3,0,J18,CR4,2023,medium,88,no
C2332,criminal,9,68,5,3,2,J10,CR6,2023,medium,143,yes
C2333,civil,5,46,2,2,2,J10,CR1,2020,medium,85,yes
C2334,civil,5,38,0,1,0,J12,CR5,2018,high,59,no
C2335,civil,7,54,2,1,1,J16,CR8,2023,low,99,yes
C2336,criminal,4,27,0,1,5,J10,CR10,2018,low,75,yes
C2337,civil,5,40,2,2,2,J18,CR6,2019,medium,82,yes
C2338,commercial,7,50,5,2,0,J14,CR7,2021,low,106,yes
C2339,commercial,4,36,2,2,2,J13,CR7,2019,high,72,yes
C2340,civil,4,30,3,2,6,J14,CR4,2023,high,98,no
C2341,commercial,6,42,2,4,2,J9,CR5,2022,high,91,no
C2342,commercial,8,63,6,3,3,J9,CR7,2022,low,143,yes
C2343,civil,1,2,1,1,0,J6,CR3,2020,high,30,no
C2344,commercial,1,7,1,3,0,J15,CR10,2022,medium,30,no
C2345,commercial,6,60,2,4,0,J20,CR8,2018,medium,88,yes
C2346,civil,9,79,3,2,8,J5,CR1,2022,high,174,no
C2347,civil,9,69,5,2,6,J6,CR2,2020,low,167,yes
C2348,civil,10,83,4,2,4,J15,CR1,2019,medium,165,yes
C2349,civil,7,57,3,2,5,J1,CR8,2021,low,129,yes
C2350,criminal,2,22,1,2,3,J10,CR8,2019,low,50,no
C2351,criminal,8,66,8,3,3,J2,CR6,2023,high,155,yes
C2352,civil,4,29,2,1,1,J2,CR5,2019,low,62,no
C2353,civil,5,42,3,2,0,J18,CR8,2018,medium,76,yes
C2354,criminal,6,43,0,3,0,J13,CR1,2021,low,69,yes
C2355,commercial,10,85,4,4,4,J8,CR7,2023,low,166,no
C2356,criminal,6,53,4,2,4,J8,CR1,2022,medium,118,yes
C2357,commercial,6,46,3,2,0,J4,CR9,2022,high,86,no
C2358,civil,5,36,2,1,1,J16,CR7,2018,medium,74,no
C2359,criminal,6,50,1,1,0,J11,CR3,2021,low,78,no
C2360,civil,6,47,1,2,2,J18,CR9,2023,medium,88,yes
C2361,criminal,9,70,2,2,4,J10,CR4,2021,medium,141,yes
C2362,civil,8,58,4,1,2,J7,CR2,2019,low,125,yes
C2363,criminal,5,38,2,1,1,J11,CR1,2021,medium,75,yes
C2364,criminal,4,36,0,1,2,J19,CR2,2023,medium,62,no
C2365,civil,1,12,0,1,1,J1,CR1,2019,low,30,no
C2366,commercial,8,61,4,4,3,J16,CR10,2021,low,132,yes
C2367,civil,5,36,3,2,1,J8,CR3,2022,medium,79,no
C2368,commercial,6,50,2,2,1,J20,CR6,2023,medium,89,no
C2369,commercial,1,9,0,4,0,J2,CR1,2023,medium,30,no
C2370,civil,6,44,3,1,1,J18,CR2,2018,medium,91,yes
C2371,civil,4,32,4,1,1,J11,CR9,2023,low,74,no
C2372,criminal,10,82,4,3,3,J15,CR4,2022,high,159,yes
C2373,criminal,2,9,2,1,0,J12,CR3,2020,medium,30,no
C2374,civil,9,72,3,1,3,J16,CR8,2021,medium,141,yes
C2375,commercial,2,11,0,4,0,J16,CR4,2023,medium,30,no
C2376,commercial,8,65,3,4,5,J12,CR6,2019,low,141,no
C2377,criminal,1,14,0,1,0,J20,CR9,2019,medium,30,no
C2378,commercial,4,33,1,2,4,J5,CR8,2019,medium,77,yes
C2379,criminal,10,84,4,3,7,J18,CR6,2019,high,184,yes
C2380,commercial,7,48,1,3,2,J17,CR7,2020,low,97,no
C2381,civil,5,36,0,1,0,J20,CR6,2022,low,58,no
C2382,civil,10,77,5,2,8,J11,CR2,2022,medium,191,yes
C2383,commercial,8,62,5,3,2,J13,CR4,2022,low,132,yes
C2384,criminal,10,87,5,2,5,J18,CR3,2022,high,178,yes
C2385,criminal,4,30,0,2,1,J14,CR6,2018,medium,53,yes
C2386,commercial,5,41,2,2,2,J3,CR1,2023,low,82,no
C2387,civil,9,75,3,1,7,J6,CR1,2020,medium,166,yes
C2388,criminal,6,42,4,1,1,J7,CR2,2020,high,95,yes
C2389,commercial,10,76,4,2,4,J13,CR8,2019,low,162,yes
C2390,commercial,7,63,1,4,8,J19,CR5,2022,medium,140,yes
C2391,civil,1,12,0,2,0,J20,CR2,2022,high,30,yes
C2392,civil,10,79,5,1,3,J16,CR2,2018,medium,162,yes
C2393,commercial,1,3,1,2,0,J2,CR6,2020,medium,30,no
C2394,criminal,3,18,0,1,0,J12,CR1,2021,low,33,no
C2395,criminal,7,54,0,1,2,J17,CR1,2018,low,95,no
C2396,criminal,4,20,0,3,4,J3,CR4,2018,low,66,no
C2397,civil,3,22,3,1,0,J4,CR4,2019,medium,50,no
C2398,civil,8,58,4,1,5,J7,CR9,2022,medium,143,no
C2399,commercial,8,67,3,3,6,J6,CR9,2023,high,148,no
C2400,criminal,10,74,4,2,4,J4,CR10,2019,medium,161,yes
C2401,criminal,5,43,2,2,1,J14,CR2,2022,medium,77,yes
C2402,civil,2,12,2,1,0,J18,CR7,2021,medium,32,no
C2403,commercial,3,21,0,2,3,J6,CR9,2023,medium,52,no
C2404,criminal,7,67,3,3,1,J12,CR6,2019,low,110,no
C2405,criminal,9,76,4,2,5,J12,CR7,2020,medium,160,no
C2406,criminal,3,20,0,2,2,J11,CR10,2020,low,46,no
C2407,commercial,7,56,4,3,1,J7,CR7,2022,high,110,no
C2408,commercial,3,30,1,3,0,J9,CR6,2020,medium,44,no
C2409,criminal,2,9,1,1,1,J13,CR1,2021,medium,31,no
C2410,criminal,1,4,0,2,0,J20,CR1,2020,low,30,no
C2411,criminal,1,8,0,1,0,J1,CR5,2018,medium,30,no
C2412,civil,6,43,2,1,1,J11,CR1,2021,medium,85,no
C2413,commercial,9,74,6,4,5,J9,CR9,2019,medium,169,yes
C2414,commercial,2,10,1,3,2,J19,CR3,2021,low,38,yes
C2415,criminal,10,78,2,1,2,J12,CR3,2019,high,141,yes
C2416,criminal,6,47,0,3,8,J19,CR4,2018,medium,119,yes
C2417,criminal,8,55,5,1,2,J3,CR10,2019,high,128,yes
C2418,civil,4,36,0,2,4,J3,CR6,2021,medium,74,no
C2419,civil,5,38,1,1,4,J16,CR10,2018,medium,88,no
C2420,civil,7,56,4,2,5,J20,CR5,2023,high,134,yes
C2421,commercial,2,17,0,3,2,J13,CR2,2022,high,36,no
C2422,criminal,1,17,1,2,0,J12,CR7,2022,low,30,no
C2423,civil,10,78,2,2,5,J8,CR10,2023,medium,159,no
C2424,commercial,7,55,2,2,4,J13,CR1,2019,medium,117,yes
C2425,civil,6,56,4,2,3,J11,CR9,2022,low,114,no
C2426,criminal,8,66,5,1,5,J17,CR4,2021,high,152,yes
C2427,commercial,4,37,0,2,0,J13,CR8,2019,high,50,no
C2428,commercial,6,53,5,4,1,J17,CR2,2019,low,105,yes
C2429,criminal,1,18,1,1,0,J13,CR3,2022,low,30,no
C2430,civil,1,11,3,1,4,J16,CR10,2018,high,52,no
C2431,commercial,4,36,1,3,1,J13,CR5,2018,medium,61,yes
C2432,commercial,7,58,4,2,1,J14,CR3,2019,medium,111,no
C2433,criminal,2,14,2,3,1,J18,CR4,2019,low,39,no
C2434,commercial,8,70,2,2,5,J19,CR4,2020,medium,139,yes
C2435,commercial,1,11,1,3,1,J17,CR4,2021,medium,30,no
C2436,criminal,2,17,0,1,2,J14,CR6,2020,high,36,no
C2437,commercial,7,46,4,3,4,J3,CR2,2020,low,123,no
C2438,criminal,6,48,3,3,4,J12,CR6,2020,medium,111,yes
C2439,criminal,3,22,0,2,0,J20,CR1,2018,medium,35,no
C2440,civil,1,14,0,2,0,J12,CR10,2018,high,30,no
C2441,criminal,5,41,3,2,0,J20,CR3,2022,high,75,no
C2442,civil,3,30,2,2,3,J7,CR6,2018,high,67,yes
C2443,commercial,2,21,0,3,1,J3,CR2,2023,medium,32,no
C2444,civil,10,76,5,1,6,J20,CR3,2023,low,179,no
C2445,criminal,1,1,0,1,1,J1,CR6,2019,low,30,no
C2446,civil,5,42,0,2,2,J10,CR8,2018,low,73,no
C2447,criminal,10,80,4,2,9,J7,CR9,2022,low,194,yes
C2448,commercial,3,28,1,2,0,J17,CR5,2019,medium,43,no
C2449,commercial,6,48,0,2,3,J5,CR1,2019,low,90,yes
C2450,commercial,5,47,3,2,5,J17,CR1,2022,medium,108,yes
C2451,civil,3,29,2,2,3,J10,CR4,2021,high,66,no
C2452,commercial,7,67,4,4,6,J9,CR1,2023,medium,145,yes
C2453,civil,6,58,2,1,6,J3,CR7,2023,low,123,no
C2454,commercial,8,58,2,2,0,J12,CR2,2018,low,103,yes
C2455,commercial,1,5,4,2,1,J13,CR4,2018,low,36,no
C2456,commercial,4,28,0,2,4,J4,CR6,2023,low,70,no
C2457,commercial,3,31,0,2,2,J18,CR2,2019,medium,51,yes
C2458,commercial,5,42,2,4,4,J15,CR9,2023,medium,95,no
C2459,civil,7,55,3,1,3,J2,CR4,2021,low,116,no
C2460,criminal,4,37,2,2,5,J11,CR8,2019,low,90,no
C2461,civil,8,74,3,1,5,J1,CR6,2021,medium,146,no
C2462,criminal,2,21,1,1,0,J10,CR4,2023,medium,31,no
C2463,commercial,8,66,3,3,6,J9,CR1,2020,high,148,yes
C2464,criminal,9,78,4,2,0,J1,CR9,2020,low,131,no
C2465,civil,1,5,0,2,0,J5,CR6,2023,medium,30,no
C2466,commercial,3,23,0,3,0,J5,CR2,2023,medium,35,no
C2467,commercial,3,31,3,2,0,J20,CR4,2023,medium,54,no
C2468,commercial,4,31,1,2,0,J5,CR7,2021,medium,52,no
C2469,commercial,4,36,3,4,3,J11,CR8,2020,medium,83,no
C2470,civil,3,26,0,2,0,J5,CR10,2020,medium,37,no
C2471,civil,8,61,5,1,0,J5,CR5,2023,medium,119,no
C2472,commercial,7,60,3,4,3,J5,CR7,2021,medium,119,no
C2473,civil,2,25,0,1,0,J19,CR3,2022,low,30,no
C2474,commercial,6,45,6,2,1,J18,CR2,2021,low,106,yes
C2475,civil,5,42,3,1,1,J1,CR6,2020,medium,82,no
C2476,criminal,3,19,0,1,2,J14,CR5,2022,medium,45,no
C2477,commercial,4,23,2,2,5,J9,CR3,2021,medium,83,no
C2478,civil,9,75,4,2,5,J5,CR3,2023,high,159,yes
C2479,commercial,1,6,2,2,2,J20,CR5,2022,high,33,no
C2480,commercial,6,53,2,4,3,J8,CR10,2022,medium,102,yes
C2481,commercial,10,79,4,2,5,J1,CR6,2018,high,169,yes
C2482,criminal,10,79,5,2,4,J5,CR9,2021,medium,168,no
C2483,criminal,6,43,3,3,2,J12,CR3,2022,medium,96,no
C2484,criminal,6,50,2,1,2,J16,CR3,2020,high,95,yes
C2485,civil,3,23,0,1,1,J2,CR7,2023,low,41,no
C2486,civil,3,25,1,2,0,J9,CR7,2018,high,41,no
C2487,commercial,1,4,1,3,0,J7,CR4,2021,low,30,yes
C2488,criminal,1,9,0,1,0,J20,CR8,2023,low,30,no
C2489,criminal,7,48,4,2,0,J8,CR7,2023,medium,100,yes
C2490,civil,8,62,3,2,2,J20,CR7,2023,medium,122,no
C2491,criminal,7,59,1,2,3,J20,CR10,2021,high,108,no
C2492,commercial,2,14,1,3,7,J2,CR9,2018,medium,70,yes
C2493,criminal,8,59,1,1,3,J2,CR4,2023,medium,116,no
C2494,criminal,8,65,2,2,2,J2,CR9,2020,high,118,yes
C2495,commercial,1,8,0,3,0,J2,CR4,2021,medium,30,no
C2496,criminal,5,43,2,1,1,J10,CR5,2020,medium,77,no
C2497,criminal,2,14,3,2,1,J10,CR10,2018,high,44,no
C2498,commercial,10,83,4,2,4,J17,CR3,2021,high,165,yes
C2499,commercial,5,35,4,2,2,J15,CR2,2021,low,89,no
C2500,civil,10,75,2,2,0,J6,CR10,2018,high,127,no
C2501,commercial,9,78,3,3,3,J18,CR3,2020,low,144,yes
C2502,criminal,7,53,3,3,3,J15,CR1,2022,low,115,yes
C2503,commercial,4,37,0,2,0,J7,CR8,2019,low,50,yes
C2504,criminal,7,63,0,3,3,J6,CR2,2019,low,105,yes
C2505,commercial,9,63,3,4,1,J15,CR6,2020,high,124,yes
C2506,commercial,4,30,2,2,0,J13,CR9,2019,medium,57,no
C2507,civil,7,63,1,2,5,J13,CR9,2023,medium,122,yes
C2508,civil,9,70,7,1,5,J11,CR10,2019,high,172,no
C2509,civil,2,14,0,2,0,J6,CR3,2018,low,30,no
C2510,commercial,5,42,2,4,6,J2,CR7,2018,low,107,yes
C2511,commercial,3,24,5,4,3,J15,CR5,2023,high,79,no
C2512,civil,3,23,0,2,1,J5,CR4,2020,high,41,yes
C2513,criminal,9,71,5,1,2,J1,CR8,2020,low,144,yes
C2514,criminal,1,8,1,2,1,J18,CR1,2020,medium,30,no
C2515,criminal,10,86,8,3,6,J8,CR4,2020,medium,199,yes
C2516,criminal,4,37,1,1,3,J15,CR7,2018,medium,73,no
C2517,commercial,9,57,3,2,6,J20,CR1,2018,medium,151,yes
C2518,commercial,10,80,5,4,4,J9,CR10,2023,medium,169,yes
C2519,civil,3,29,4,2,0,J2,CR3,2022,low,58,yes
C2520,commercial,6,46,4,2,0,J12,CR1,2018,low,91,yes
C2521,civil,2,25,0,2,6,J19,CR10,2021,medium,64,no
C2522,civil,4,29,0,2,3,J2,CR2,2018,low,64,no
C2523,civil,7,55,0,2,0,J6,CR5,2020,medium,83,no
C2524,commercial,4,27,2,3,2,J20,CR10,2019,low,67,no
C2525,civil,3,22,1,2,1,J15,CR10,2018,medium,46,no
C2526,civil,6,56,4,2,0,J3,CR5,2021,high,96,yes
C2527,criminal,8,63,5,2,4,J3,CR7,2021,low,144,no
C2528,civil,7,54,6,2,2,J10,CR8,2023,medium,125,yes
C2529,commercial,5,41,0,3,1,J9,CR6,2022,medium,66,no
C2530,commercial,4,30,2,2,0,J7,CR4,2019,medium,57,no
C2531,civil,6,42,3,1,3,J19,CR9,2020,low,102,no
C2532,criminal,5,46,3,1,2,J20,CR5,2021,low,90,no
C2533,criminal,10,78,6,3,5,J9,CR9,2019,low,179,yes
C2534,commercial,6,40,3,3,6,J12,CR3,2022,low,119,no
C2535,criminal,2,22,1,1,0,J17,CR8,2023,medium,32,no
C2536,civil,9,68,5,2,4,J20,CR4,2019,low,155,no
C2537,civil,2,20,0,1,4,J1,CR2,2019,high,50,yes
C2538,commercial,2,8,0,2,0,J4,CR4,2021,low,30,no
C2539,criminal,10,85,6,2,3,J14,CR1,2019,medium,170,yes
C2540,commercial,1,7,2,2,4,J7,CR1,2019,low,45,no
C2541,commercial,9,67,2,2,0,J10,CR5,2020,medium,115,no
C2542,criminal,1,10,0,3,0,J10,CR9,2018,high,30,no
C2543,civil,7,58,3,2,1,J4,CR6,2018,high,106,yes
C2544,commercial,8,68,2,3,3,J19,CR10,2022,high,126,no
C2545,civil,7,53,2,2,6,J7,CR6,2021,medium,128,no
C2546,commercial,1,7,0,3,4,J16,CR8,2019,medium,35,no
C2547,commercial,8,70,2,2,6,J5,CR8,2023,low,145,yes
C2548,criminal,9,67,3,3,5,J18,CR6,2019,low,150,yes
C2549,criminal,4,31,2,2,3,J2,CR9,2022,low,75,yes
C2550,commercial,8,65,4,4,5,J11,CR9,2021,low,146,yes
C2551,civil,2,14,0,2,0,J19,CR6,2020,low,30,no
C2552,criminal,1,5,0,1,0,J3,CR3,2022,medium,30,no
C2553,civil,6,40,2,2,2,J11,CR7,2019,medium,90,no
C2554,civil,10,75,6,1,2,J19,CR10,2023,medium,159,yes
C2555,commercial,5,42,2,2,2,J4,CR5,2018,medium,83,no
C2556,criminal,1,10,2,1,3,J2,CR5,2021,high,41,no
C2557,criminal,6,47,4,1,4,J8,CR6,2021,low,115,yes
C2558,criminal,2,20,1,3,3,J7,CR9,2019,low,49,no
C2559,civil,4,26,0,2,2,J12,CR1,2022,medium,57,no
C2560,civil,1,5,0,2,2,J15,CR9,2022,high,30,yes
C2561,criminal,10,86,7,3,7,J17,CR3,2021,low,200,yes
C2562,criminal,6,55,3,3,2,J17,CR5,2023,low,102,no
C2563,civil,7,57,4,1,3,J4,CR9,2022,low,122,no
C2564,civil,4,27,2,1,2,J7,CR1,2021,low,67,no
C2565,commercial,9,81,4,3,5,J17,CR2,2018,medium,162,yes
C2566,civil,6,46,6,2,5,J20,CR2,2018,low,131,yes
C2567,civil,6,45,3,2,5,J4,CR9,2019,high,115,no
C2568,commercial,2,21,0,4,0,J10,CR1,2020,low,30,no
C2569,criminal,6,52,3,2,2,J7,CR6,2019,medium,101,yes
C2570,criminal,9,68,7,3,4,J9,CR9,2019,low,165,yes
C2571,criminal,1,16,0,1,2,J4,CR5,2021,medium,30,no
C2572,criminal,4,31,0,3,4,J4,CR1,2020,medium,71,no
C2573,commercial,3,15,0,2,2,J17,CR2,2023,low,43,yes
C2574,criminal,2,13,2,1,0,J18,CR6,2019,low,32,no
C2575,commercial,9,62,5,3,6,J10,CR10,2021,medium,164,yes
C2576,civil,6,43,2,1,5,J10,CR10,2020,low,109,no
C2577,commercial,8,62,2,4,2,J15,CR1,2021,medium,117,yes
C2578,criminal,10,92,4,2,5,J2,CR2,2023,low,176,yes
C2579,civil,4,31,2,2,1,J14,CR7,2018,medium,63,yes
C2580,commercial,3,27,0,2,1,J19,CR8,2023,low,43,no
C2581,criminal,7,55,1,3,0,J11,CR4,2020,low,88,no
C2582,commercial,3,17,0,2,0,J18,CR2,2019,high,32,no
C2583,criminal,2,10,3,2,0,J19,CR3,2020,high,36,yes
C2584,commercial,10,76,5,2,7,J15,CR2,2019,high,185,yes
C2585,commercial,4,36,3,3,0,J15,CR8,2023,medium,65,yes
C2586,civil,10,75,3,2,5,J5,CR10,2018,medium,162,yes
C2587,criminal,5,34,2,3,1,J13,CR3,2021,medium,73,no
C2588,commercial,7,59,3,4,5,J11,CR6,2020,medium,130,yes
C2589,civil,1,8,0,1,2,J3,CR8,2020,high,30,no
C2590,criminal,7,57,4,1,3,J15,CR3,2023,high,122,yes
C2591,criminal,7,54,4,2,3,J20,CR10,2022,high,121,yes
C2592,civil,2,16,0,1,0,J13,CR2,2019,high,30,no
C2593,commercial,9,66,4,4,3,J3,CR5,2018,low,143,yes
C2594,criminal,10,84,5,2,2,J19,CR7,2021,low,159,yes
C2595,civil,6,51,5,1,4,J18,CR3,2022,medium,122,no
C2596,criminal,2,6,0,1,0,J3,CR6,2018,low,30,no
C2597,commercial,1,1,0,2,4,J19,CR7,2022,low,32,no
C2598,criminal,1,6,0,2,0,J19,CR6,2022,low,30,no
C2599,civil,6,51,3,1,0,J6,CR2,2021,high,88,no
C2600,commercial,2,15,0,3,0,J19,CR8,2023,low,30,no
C2601,commercial,3,20,0,2,0,J15,CR6,2022,medium,34,no
C2602,criminal,4,39,1,3,6,J6,CR5,2022,medium,92,no
C2603,civil,3,20,2,2,1,J20,CR2,2022,medium,50,no
C2604,commercial,4,35,1,3,2,J13,CR6,2020,low,66,no
C2605,commercial,3,23,1,3,1,J2,CR2,2018,medium,46,no
C2606,civil,10,73,4,2,5,J19,CR1,2022,medium,166,no
C2607,commercial,4,35,1,2,2,J5,CR8,2021,low,66,no
C2608,criminal,5,38,4,2,0,J20,CR10,2019,low,79,no
C2609,civil,3,25,0,2,0,J11,CR5,2019,medium,36,no
C2610,commercial,10,78,5,2,2,J10,CR7,2018,low,156,no
C2611,criminal,6,49,3,3,4,J3,CR10,2021,medium,111,yes
C2612,commercial,3,21,2,4,3,J13,CR3,2020,medium,62,no
C2613,civil,8,64,5,1,0,J12,CR9,2022,low,121,no
C2614,civil,10,82,6,1,6,J18,CR6,2019,medium,187,yes
C2615,criminal,6,38,1,2,1,J1,CR4,2020,low,78,no
C2616,commercial,4,33,4,4,2,J13,CR6,2023,medium,80,no
C2617,criminal,10,76,3,1,5,J13,CR7,2018,low,163,yes
C2618,commercial,4,36,3,4,6,J6,CR8,2022,medium,101,yes
C2619,commercial,6,49,0,2,2,J13,CR6,2021,low,84,no
C2620,civil,5,43,1,1,1,J10,CR3,2022,medium,72,yes
C2621,civil,3,16,1,2,0,J1,CR3,2023,medium,37,no
C2622,criminal,7,64,2,3,0,J14,CR3,2018,low,98,yes
C2623,commercial,3,19,1,4,0,J14,CR8,2023,medium,38,no
C2624,commercial,3,24,0,2,0,J20,CR7,2020,low,36,no
C2625,criminal,6,41,0,2,2,J17,CR7,2023,high,80,no
C2626,criminal,1,8,1,1,2,J13,CR6,2022,low,30,no
C2627,criminal,8,62,5,3,0,J20,CR1,2023,medium,120,no
C2628,commercial,7,52,1,2,3,J8,CR9,2022,low,105,yes
C2629,commercial,7,57,1,4,1,J19,CR6,2021,high,95,yes
C2630,civil,2,11,0,2,1,J19,CR8,2019,low,30,no
C2631,civil,4,36,0,2,0,J19,CR8,2020,medium,50,no
C2632,civil,5,32,2,2,0,J5,CR9,2018,medium,66,no
C2633,criminal,2,15,0,2,0,J15,CR9,2019,medium,30,yes
C2634,commercial,4,33,1,4,4,J3,CR4,2022,medium,77,no
C2635,commercial,10,79,5,4,4,J3,CR9,2018,medium,168,no
C2636,criminal,5,46,3,1,0,J20,CR1,2022,low,78,no
C2637,commercial,2,18,0,4,0,J1,CR8,2018,high,30,no
C2638,criminal,6,47,3,1,2,J19,CR6,2021,medium,98,no
C2639,criminal,8,66,4,3,1,J10,CR3,2020,high,123,yes
C2640,commercial,10,78,3,4,5,J10,CR10,2020,medium,164,yes
C2641,commercial,9,71,4,2,4,J16,CR10,2019,low,151,yes
C2642,civil,3,25,0,1,2,J10,CR10,2019,medium,48,yes
C2643,criminal,6,55,3,1,1,J3,CR3,2022,low,96,no
C2644,criminal,8,62,6,1,4,J9,CR3,2021,low,149,yes
C2645,criminal,2,15,3,2,0,J9,CR1,2023,medium,38,no
C2646,commercial,5,33,0,2,2,J6,CR10,2021,low,68,no
C2647,commercial,6,47,1,3,3,J15,CR6,2020,low,94,no
C2648,criminal,8,63,2,2,4,J8,CR8,2023,high,129,yes
C2649,commercial,9,77,3,3,3,J2,CR6,2023,low,143,no
C2650,civil,1,9,0,1,3,J20,CR3,2022,low,30,no
C2651,criminal,5,36,4,3,2,J13,CR4,2018,medium,90,no
C2652,commercial,4,27,0,2,1,J6,CR4,2018,medium,51,no
C2653,criminal,2,17,2,3,0,J2,CR5,2023,medium,34,no
C2654,civil,2,16,1,2,0,J2,CR3,2022,high,30,no
C2655,criminal,10,79,4,1,5,J10,CR8,2021,high,169,no
C2656,commercial,4,25,1,3,0,J8,CR7,2021,low,49,no
C2657,criminal,9,72,4,1,4,J16,CR5,2022,medium,152,yes
C2658,criminal,6,56,2,1,1,J1,CR5,2021,low,92,no
C2659,criminal,5,40,0,3,3,J13,CR6,2019,low,78,no
C2660,commercial,10,83,5,3,4,J2,CR2,2019,medium,170,no
C2661,commercial,10,81,5,4,4,J12,CR7,2018,low,169,yes
C2662,commercial,6,49,4,4,5,J9,CR6,2023,high,122,yes
C2663,civil,10,80,3,1,2,J9,CR10,2019,high,147,yes
C2664,commercial,7,63,2,4,1,J8,CR10,2022,high,103,no
C2665,commercial,4,30,2,4,5,J11,CR3,2019,medium,87,yes
C2666,civil,2,13,1,2,1,J1,CR2,2018,high,33,yes
C2667,civil,4,32,2,1,1,J17,CR2,2020,high,64,no
C2668,criminal,4,35,5,3,1,J8,CR5,2018,low,80,yes
C2669,civil,9,78,5,2,4,J1,CR10,2019,high,160,yes
C2670,commercial,8,67,4,3,4,J7,CR10,2022,high,141,no
C2671,commercial,5,47,0,2,2,J4,CR2,2018,low,75,no
C2672,civil,10,78,3,1,3,J13,CR10,2022,high,152,no
C2673,civil,7,55,2,2,6,J4,CR3,2020,high,129,yes
C2674,criminal,10,83,5,2,4,J3,CR8,2023,low,170,no
C2675,criminal,7,56,4,3,6,J14,CR6,2021,low,140,yes
C2676,civil,4,43,5,1,1,J9,CR1,2018,high,84,no
C2677,criminal,4,35,0,2,1,J2,CR5,2023,medium,55,no
C2678,criminal,8,62,3,3,6,J6,CR8,2022,high,146,yes
C2679,civil,3,21,1,2,1,J20,CR7,2018,low,45,yes
C2680,criminal,6,44,4,2,6,J4,CR3,2018,low,126,yes
C2681,criminal,4,27,2,2,4,J7,CR10,2022,medium,79,no
C2682,criminal,2,5,0,2,0,J9,CR2,2020,medium,30,yes
C2683,civil,9,70,3,1,9,J19,CR5,2018,high,176,yes
C2684,civil,6,53,3,2,2,J16,CR3,2019,medium,101,no
C2685,civil,2,14,0,2,3,J2,CR7,2022,low,41,no
C2686,commercial,2,13,3,2,0,J11,CR7,2021,medium,37,no
C2687,commercial,10,75,5,3,6,J16,CR8,2023,medium,178,yes
C2688,commercial,4,24,0,3,3,J3,CR9,2019,low,62,yes
C2689,criminal,2,8,0,2,1,J16,CR2,2021,low,30,no
C2690,criminal,9,73,3,1,6,J11,CR5,2018,low,159,yes
C2691,commercial,5,33,1,4,0,J3,CR6,2020,high,61,no
C2692,criminal,5,39,0,2,6,J3,CR8,2023,medium,95,no
C2693,criminal,4,35,3,1,2,J7,CR3,2021,medium,76,no
C2694,criminal,9,76,2,2,2,J7,CR5,2021,low,132,no
C2695,civil,10,84,4,2,7,J12,CR8,2021,medium,184,yes
C2696,commercial,5,43,1,3,1,J15,CR4,2021,medium,72,yes
C2697,civil,5,38,0,2,0,J1,CR10,2022,medium,59,yes
C2698,criminal,9,66,6,3,5,J3,CR9,2023,high,165,yes
C2699,criminal,1,15,1,1,1,J18,CR8,2021,medium,30,no
C2700,civil,1,8,0,2,0,J2,CR6,2019,medium,30,no
C2701,commercial,7,54,3,4,1,J2,CR7,2018,medium,104,yes
C2702,commercial,1,11,0,2,3,J17,CR8,2019,low,31,no
C2703,commercial,3,24,1,3,0,J5,CR10,2023,medium,41,no
C2704,civil,9,69,4,2,4,J2,CR3,2023,medium,150,yes
C2705,civil,1,13,0,2,0,J16,CR10,2020,medium,30,yes
C2706,commercial,10,74,3,3,5,J5,CR1,2022,medium,162,yes
C2707,civil,3,21,0,2,0,J10,CR2,2022,medium,34,no
C2708,civil,5,41,4,1,2,J19,CR2,2021,high,92,no
C2709,civil,7,59,2,2,5,J4,CR8,2023,low,125,no
C2710,commercial,7,58,2,3,3,J8,CR2,2023,low,113,no
C2711,criminal,7,56,5,1,4,J11,CR7,2018,low,133,yes
C2712,commercial,10,84,5,4,0,J19,CR9,2020,high,147,yes
C2713,civil,3,26,1,1,2,J2,CR10,2022,medium,54,yes
C2714,civil,2,16,0,2,0,J4,CR5,2018,high,30,no
C2715,criminal,9,76,4,1,8,J6,CR6,2020,low,178,yes
C2716,criminal,7,60,5,2,3,J8,CR10,2022,medium,129,yes
C2717,civil,9,72,3,1,3,J20,CR7,2018,low,141,no
C2718,civil,4,24,1,1,0,J16,CR2,2018,low,49,yes
C2719,civil,1,7,0,2,1,J3,CR10,2019,medium,30,no
C2720,criminal,8,53,3,1,2,J16,CR3,2020,high,117,yes
C2721,commercial,10,81,6,3,6,J9,CR9,2022,low,186,yes
C2722,civil,5,43,3,2,3,J6,CR10,2022,medium,94,no
C2723,commercial,5,37,3,2,1,J6,CR8,2023,low,79,no
C2724,civil,8,66,7,1,2,J10,CR6,2022,low,144,yes
C2725,commercial,5,40,1,4,5,J8,CR4,2019,medium,95,yes
C2726,commercial,6,43,2,2,1,J4,CR10,2022,low,85,yes
